"x","y"
0.394199624016986,0.690867884394618
0.385625270292914,0.690188398946586
0.382227302013156,0.696177155783638
0.388228908325458,0.701338712944807
0.395307273417293,0.697949726517644
0.385329602923112,0.677712877304322
0.384367580734804,0.67653538388816
0.368295632066193,0.67512154770746
0.366181831019449,0.695396380579362
0.48650521168903,0.683030589506369
0.479978464824413,0.677658012019716
0.469590390369205,0.676729522587589
0.39765054764655,0.683899993247332
0.508945041172777,0.718984232561267
0.510264511972306,0.714219393611984
0.39724455663133,0.662063609966908
0.368026442371357,0.67477547437368
0.338115495617912,0.677649571206688
0.311801099706091,0.694083834154906
0.346213251193668,0.721744378418504
0.363291351508779,0.620652981295139
0.363092768946976,0.620125430481457
0.360745081771849,0.60789047201026
0.351702955791074,0.600804409480705
0.346094101656636,0.59776993720035
0.338900999973513,0.59987169964211
0.302370634493322,0.688289216017283
0.309307785319029,0.693269295698549
0.427468822537803,0.72699456411639
0.408643195678845,0.720634411506505
0.368127940125162,0.720706158417166
0.349156686054206,0.727809102572747
0.351160163455531,0.743137619015464
0.506341403140233,0.731451313390503
0.468275332515482,0.730092342494409
0.349430288694911,0.757162029846693
0.33996010696982,0.804861064217685
0.432098002700706,0.813061314065769
0.507223992303833,0.800573131203978
0.387827330256044,0.707525828887817
0.433033547214112,0.500776554797732
0.418475238961028,0.504216186103031
0.417385241344011,0.507305523668023
0.416740951254601,0.512332027820897
0.425447693353188,0.516704368964792
0.484876834682215,0.42679282868526
0.459961342594633,0.425332568032952
0.457004668896675,0.426864575595921
0.463385788549294,0.444877270578686
0.481306761515556,0.443417009926378
0.507073952146028,0.372750523330408
0.490913744561033,0.36529306502802
0.482498256886378,0.387450199203169
0.492881918395779,0.403762070362619
0.497418426696553,0.402736511580778
0.497886198953256,0.402187858734541
0.462225183799182,0.384056992369508
0.459890735461537,0.381668242285073
0.441140128681481,0.388653015058385
0.43835997281623,0.398815753933404
0.444326275561953,0.409721284354089
0.464987687881143,0.400149402390415
0.417402893127238,0.40196417718953
0.416842449008406,0.411717536633107
0.432804074031598,0.419158113309469
0.44471020184814,0.41636420420015
0.473111921131802,0.406864069147137
0.49063572897452,0.405948240934567
0.403608024500659,0.389876932946184
0.396622331271016,0.432245593895602
0.405245227399087,0.429038084948342
0.436074066882585,0.338902863123769
0.408298985905044,0.322759808224725
0.404909843516962,0.349014957120651
0.404958385920899,0.349496083462755
0.462379636902793,0.365858599500282
0.564601113827534,0.608903369572545
0.56166650485861,0.591561719224785
0.530008031561381,0.590114119792004
0.528309047421533,0.702955128637963
0.547152326063718,0.693045614153538
0.472573541742066,0.462577655479752
0.460437940742949,0.451283847660208
0.460129034535727,0.451477986359638
0.45292710696099,0.464523262880662
0.459405311421545,0.47874181241135
0.464012426855414,0.476576743871957
0.492339126060174,0.465447531906261
0.497224257080556,0.462446822877956
0.497197779405653,0.456529812951565
0.484704729795314,0.478041224930764
0.426815706556717,0.518042237828332
0.40632639912449,0.516759234249428
0.406379354474296,0.518084441893441
0.414053467251542,0.526521034506032
0.419503455336562,0.526943075157002
0.404534743122388,0.50005908569112
0.403868388303945,0.515320075629674
0.553573162228723,0.340000168816241
0.490697510215939,0.344710142480918
0.48761727403508,0.361178168681187
0.53569631872059,0.368551218853387
0.48826156412449,0.34054038084948
0.65748038445583,0.309684988858118
0.585275764984145,0.337746471740161
0.596431692011664,0.368639847390104
0.632648738338763,0.376899182929292
0.646465671694439,0.360359409818331
0.533052964175724,0.479872881355934
0.51847700413935,0.496708082922537
0.522258898705233,0.501105746505486
0.545585730298386,0.497404449996624
0.548877787878532,0.494163177797283
0.76304687431046,0.55578955364979
0.742725258819265,0.508820649604966
0.722306558520071,0.519608008643382
0.704566516332322,0.534518704841628
0.703432389257113,0.557161185765411
0.714261758294121,0.587459484097509
0.717973045726907,0.59100884597202
0.750959815715342,0.579786785063138
0.759189959665676,0.568801066918764
0.797026557107914,0.672500675265016
0.762482017245759,0.645996522385025
0.742720845873458,0.651563238571137
0.713546861071615,0.706538253764585
0.901631024774236,0.947595212370829
0.407447287362217,0.3201051725302
0.40610575183359,0.317707981632767
0.327511186817611,0.361984266324516
0.326659488274783,0.381583834154885
0.334324775160416,0.389332500506447
0.77157709857634,0.620935748531285
0.824210303345851,0.616356607468404
0.836548899852579,0.608181680059404
0.817224610116208,0.458150449051251
0.819969462414942,0.522258423931378
0.873476430456377,0.531079073536359
0.874862095443195,0.529179890607056
0.822127392919879,0.404441555810651
0.807802970795115,0.424184617462343
0.890011738435883,0.523300864339245
0.898471355568668,0.49486376527787
0.643879685445185,0.641594638395547
0.639466739627375,0.635673408062657
0.628787410748172,0.63554679586736
0.605875396061853,0.649330643527582
0.560717721507784,0.690412080491567
0.639418197223376,0.708796171247194
0.660503252341076,0.701144574245377
0.682770976937923,0.619585218448219
0.667188865255111,0.617466574380434
0.672100473950396,0.657104632318167
0.448628897734406,0.527639442231059
0.421873207240723,0.534189513133905
0.449732134188843,0.534189513133905
0.449935129696453,0.53080896751974
0.61824488318929,0.408552231750955
0.597270151717071,0.400326659463819
0.608183366724594,0.446717367816854
0.627838627397346,0.456694408805442
0.634175617591773,0.453854075224516
0.514399442203666,0.429333513403985
0.495185476112714,0.428016746573029
0.499938218758518,0.452672361401825
0.505207276065024,0.448464616111806
0.544786987105365,0.407412721993373
0.536786316337607,0.388015733675461
0.524363873860364,0.422559760956158
0.526287918236918,0.422559760956158
0.598108611422478,0.614803497872911
0.59013883127543,0.607181443716646
0.427380563621418,0.436930245121196
0.421233330097182,0.431705381862364
0.379570708630807,0.443100479438181
0.395236666284197,0.454879634006327
0.429926833358349,0.453630393679504
0.433439538229332,0.447620534809897
0.433417473500236,0.446666722938747
0.528189897884438,0.448110101964999
0.53285438161392,0.440998716996421
0.612658093783886,0.600783307448151
0.601237390007337,0.596596664190687
0.398612569834859,0.461446586535198
0.432543710228313,0.471765480451066
0.43448099344235,0.466042609224105
0.596881812485077,0.473124451347131
0.572835670723612,0.470288338172733
0.571335269145568,0.471930076304943
0.56924353282792,0.486102201364023
0.573228422901413,0.490744648524538
0.591233241838254,0.500253224390549
0.596948006672366,0.496480180971026
0.420897946214994,0.481459754203509
0.402191468893131,0.471453170369368
0.39677237142882,0.490985211695575
0.40266365409564,0.493686271861708
0.409949427640892,0.49329799446282
0.457520983557377,0.492859072185824
0.458262358454723,0.488106894456068
0.45797110403079,0.487562462016331
0.441577010317474,0.488195522992755
0.435072328181954,0.49753528259842
0.435275323689564,0.499223445202238
0.437552403731596,0.50127878317239
0.551115151408178,0.494180059423309
0.538357325048746,0.512796272536945
0.541186023317996,0.517826997096348
0.557919913859307,0.521042946856636
0.558789264185423,0.518755486528445
0.618227231406064,0.567572928624465
0.580845167383046,0.562158147072703
0.578510719045402,0.573941522047378
0.591043485168063,0.580782800999367
0.620327793615325,0.577406475791731
0.620764675251318,0.574777162536289
0.704178177100328,0.583846816125305
0.65680520374571,0.582622898237535
0.655763748532692,0.585096056452158
0.656994960415837,0.594836754676208
0.700263894159868,0.618411945438586
0.705705056353275,0.615613815922738
0.67334933761683,0.561368931055429
0.65680520374571,0.566889222769934
0.400549853048896,0.294259403065686
0.399971757146774,0.288924809237612
0.388423077941454,0.260162738875012
0.304104922199749,0.306861536903217
0.30554795548218,0.332386555473005
0.313853119511416,0.33966253629549
0.575770279692474,0.45555489904786
0.54946029672646,0.444737997163862
0.547333256842233,0.44573823350665
0.547050828309913,0.464670977108514
0.624127339964497,0.585708015396027
0.619149537081986,0.601357282733471
0.622084146050848,0.606113680869726
0.263258695709747,0.351910155986213
0.250063987714323,0.326938010669191
0.224610116237005,0.305561651698287
0.20055956152967,0.298775238030904
0.176230991235886,0.300319906813399
0.0272411145336129,0.38829006009858
0.10738903647738,0.429747113241926
0.161893330273702,0.431979708285482
0.256427455583715,0.376342089270027
0.290535113809876,0.388382909041795
0.478076485176892,0.287814842325613
0.48888820243061,0.317859916267118
0.691270310583093,0.689525795124579
0.692638323786622,0.697599432777365
0.646518627044307,0.563019110000667
0.625830737050214,0.552510297791868
0.618849456766377,0.560385576338697
0.477471911599868,0.500354514146792
0.47036706883313,0.505642683503258
0.472220506076589,0.512361570666479
0.482158460058446,0.513192990748861
0.814947530074239,0.545196333310803
0.853821169783687,0.580765919373341
0.496712355365661,0.557102100074276
0.481637732451938,0.560440441623332
0.475940619401052,0.577849618475225
0.497524337396165,0.582546930920375
0.368441259278191,0.49894911877912
0.351319029504949,0.485802552501852
0.334532183613833,0.522254203524879
0.33755505149908,0.529184111013555
0.371402345922018,0.509065433182502
0.755324219129215,0.251114187318521
0.656743422504228,0.376308326017946
0.684350811540738,0.37598757512322
0.400196817383481,0.534527145654656
0.412936991959623,0.534425855898413
0.51982736555959,0.547428928354359
0.519191901361793,0.547260112093983
0.517003080236147,0.547504895671549
0.514659806006889,0.548754135998372
0.503300883471759,0.585328178810167
0.505308773818892,0.587286447430604
0.521190965817312,0.58573755824161
0.527761842140059,0.571687824971298
0.505705938942499,0.531066412316832
0.48958103492402,0.53134073873995
0.486840595571155,0.541229151191822
0.50090906683844,0.54933233169019
0.381966938209933,0.511061685461519
0.381485927115748,0.510580559119445
0.336597442256578,0.536126679721787
0.348234380378283,0.570928151799577
0.38783174320185,0.541326220541536
0.65330132476634,0.563242791545679
0.431939136651288,0.474221757039634
0.422010008561107,0.481463974610008
0.42250867143852,0.482780741440993
0.43053581988118,0.494521912350589
0.294462635587756,0.300986731041935
0.279873436713963,0.283235701262732
0.679708392540353,0.501916064555313
0.659907504655666,0.496459078938472
0.662233127101634,0.518785029374027
0.675163058347966,0.517502025795123
0.67990256215635,0.510749375379821
0.524994925112291,0.510487710176229
0.524315331456364,0.511466844486463
0.523869623928758,0.523963468161252
0.535908140119814,0.526542136538587
0.457362117507896,0.504916773583618
0.449476183331427,0.516687487338766
0.465508415487652,0.524043655884911
0.531327502360911,0.471221048011329
0.527898643460443,0.469051759065407
0.506606179889326,0.468731008170681
0.507100429820931,0.489026943075138
0.511950257274734,0.4958555608076
0.39828159889854,0.381929907488665
0.420236004342357,0.496796711459224
0.349814214981036,0.479729387534582
0.318725011694315,0.48535096900533
0.31357951687071,0.496399993247337
0.627273770332645,0.518641535552705
0.613434772247874,0.521773077182775
0.612207973310473,0.522777533932062
0.609418991553609,0.532239685326465
0.625764542862925,0.542769599567818
0.645609560205805,0.535126443378999
0.352850321703766,0.417951077047725
0.347338552377263,0.413152474846361
0.290084993336463,0.432186508204468
0.279939630901189,0.446367074076576
0.316271413819576,0.460150921736767
0.360184637653017,0.435782294550587
0.489995851830917,0.500113950975755
0.479537170242613,0.496087683165639
0.484241370484418,0.514990883921921
0.494205802141179,0.505288169356451
0.502519792061965,0.506913025862635
0.507360793624154,0.516683266932268
0.641059813067611,0.383803767978914
0.581816015462968,0.445999898710242
0.623818433757275,0.463784691741496
0.638632692867775,0.504157100411897
0.638628279921968,0.501878080896733
0.622017951863559,0.488701971773913
0.61717695030137,0.492491896819491
0.591842228361085,0.505963434397984
0.751926250849458,0.457074245391303
0.719270451797404,0.452452900263342
0.590977290980837,0.543774056317105
0.679465680520356,0.540507461678711
0.6513375638774,0.536063373624124
0.677815238784508,0.554861064217693
0.655110632551669,0.523744007022739
0.65091392107889,0.535434533054199
0.685895342576975,0.535130663785528
0.453491964025629,0.425577351610488
0.500286841478126,0.506811736106422
0.484863595844732,0.522971672631491
0.488195369937264,0.526073671416009
0.4893471487957,0.525263353366181
